cluster,max_label,max_proportion
0,2a3,0.09210526
1,2a3,0.27272728
2,2a3,0.08196721
3,2a3,0.32
4,3a4,0.06153846
5,2a7,0.06849315
6,2a3,0.25
7,10a11,0.15
8,4a9,0.15384616
9,2a3,0.32142857
10,2a7,0.08695652
11,9a10,0.08064516
12,3a5,0.12820514
13,2a5,0.21875
14,2a7,0.06779661
15,2a5,0.09615385
16,3a8,0.06276151
17,3a8,0.10666667
18,4a9,0.08
19,6a7,0.09859155
20,10a11,0.060344826
21,9a10,0.046511628
22,9a11,0.08695652
23,2a7,0.2857143
24,10a11,0.08163265
25,4a5,0.12195122
26,2a7,0.057971016
27,5a11,0.067567565
28,11a12,0.09090909
29,9a10,0.07575758
30,4a7,0.06896552
31,5a6,0.114285715
32,2a7,0.07692308
33,7a12,0.083333336
34,5a11,0.10526316
35,4a5,0.08
36,4a7,0.08928572
37,4a7,0.0754717
38,9a11,0.08053691
39,7a10,0.093023255
40,5a11,0.09677419
41,4a5,0.072463766
42,5a11,0.07692308
43,2a3,0.5
44,7a8,0.093023255
45,2a5,0.14285715
46,7a8,0.057142857
47,3a5,0.2
48,4a5,0.1764706
49,4a9,0.0882353
50,2a5,0.083333336
51,2a7,0.11764706
52,5a8,0.06410257
53,3a7,0.13157895
54,3a8,0.083333336
55,10a11,0.16216215
56,2a7,0.125
57,8a9,0.07317073
58,2a3,0.09090909
59,4a5,0.11111111
60,9a11,0.07692308
61,11a12,0.06349207
62,2a7,0.114285715
63,4a5,0.075
64,5a8,0.06944445
65,2a3,0.14285715
66,2a5,0.0882353
67,4a9,0.06382979
68,2a7,0.15625
69,2a5,0.07692308
70,11a12,0.07692308
71,7a8,0.14285715
72,4a5,0.069767445
73,2a3,0.5
74,9a11,0.12162162
75,9a11,0.115384616
76,5a8,0.083333336
77,6a7,0.09375
78,11a12,0.104477614
79,6a11,0.16666667
80,3a4,0.23529412
81,4a7,0.13333334
82,7a12,0.13333334
83,4a5,0.115384616
84,10a11,0.15789473
85,2a3,0.084745765
86,2a3,0.13043478
87,11a12,0.36363637
88,3a4,0.4
89,4a9,0.14285715
90,7a10,0.10526316
91,5a11,0.071428575
92,10a11,0.10526316
93,8a9,0.10666667
94,2a7,0.06666667
95,2a3,0.4375
96,11a12,0.1
97,2a7,0.1875
