poly,proportion
2a7,0.07462686567164178
3a7,0.07462686567164178
3a8,0.07462686567164178
5a6,0.05970149253731343
9a11,0.04477611940298507
10a11,0.04477611940298507
11a12,0.04477611940298507
4a7,0.04477611940298507
4a9,0.04477611940298507
5a7,0.04477611940298507
5a8,0.04477611940298507
5a9,0.04477611940298507
6a7,0.04477611940298507
3a5,0.04477611940298507
4a5,0.04477611940298507
3a4,0.04477611940298507
7a11,0.029850746268656716
7a12,0.029850746268656716
8a11,0.029850746268656716
2a5,0.029850746268656716
9a10,0.014925373134328358
5a11,0.014925373134328358
7a8,0.014925373134328358
7a9,0.014925373134328358
