cluster,max_label,max_proportion
0,2a3,0.16239317
1,5a6,0.0513834
2,2a7,0.05668016
3,2a5,0.056410257
4,2a7,0.05978261
5,9a10,0.08955224
6,4a9,0.042016808
7,11a12,0.074285716
8,6a11,0.060913704
9,9a10,0.06486487
10,11a12,0.07017544
11,10a11,0.10909091
12,2a3,0.14705883
13,3a7,0.05940594
14,8a9,0.047058824
15,11a12,0.078947365
16,3a5,0.056338027
17,2a7,0.066176474
18,2a7,0.067226894
19,7a9,0.056338027
20,3a4,0.057971016
21,6a7,0.07058824
22,3a8,0.048780486
23,11a12,0.0877193
24,2a3,0.18333334
25,2a3,0.13513513
26,3a7,0.064
27,2a5,0.07608695
28,7a10,0.061320756
29,2a7,0.06140351
30,2a3,0.21052632
31,2a3,0.125
32,7a12,0.13559322
33,2a3,0.16176471
34,3a4,0.13559322
35,9a10,0.115384616
36,4a5,0.08064516
37,4a9,0.06818182
38,2a5,0.104166664
39,2a3,0.19642857
40,2a3,0.21428572
41,7a8,0.09195402
