cluster,max_label,max_proportion
0,4a5,0.101265825
1,7a8,0.054545455
2,11a12,0.17142858
3,2a3,0.084745765
4,4a5,0.11111111
5,2a3,0.24324325
6,11a12,0.10666667
7,7a11,0.075
8,4a7,0.05479452
9,2a3,0.2
10,6a7,0.08695652
11,6a7,0.06603774
12,3a7,0.09210526
13,6a7,0.060606062
14,2a3,0.21052632
15,3a4,0.13793103
16,7a10,0.083333336
17,7a11,0.07042254
18,8a11,0.06451613
19,4a9,0.041666668
20,7a8,0.09195402
21,2a5,0.074074075
22,5a11,0.055555556
23,3a4,0.0952381
24,10a11,0.06593407
25,2a7,0.07692308
26,6a7,0.067567565
27,9a10,0.14634146
28,5a6,0.09803922
29,7a11,0.077922076
30,8a11,0.077586204
31,2a5,0.09090909
32,2a3,0.2
33,2a3,0.07692308
34,7a11,0.09210526
35,4a5,0.0882353
36,2a7,0.08163265
37,4a9,0.06818182
38,2a3,0.08571429
39,8a9,0.094339624
40,7a12,0.14634146
41,3a8,0.09677419
42,2a5,0.0952381
43,3a4,0.08510638
44,9a10,0.10714286
45,2a5,0.083333336
46,8a11,0.08163265
47,9a10,0.060606062
48,2a7,0.115384616
49,5a11,0.0625
50,9a11,0.06779661
51,5a9,0.075
52,10a11,0.05970149
53,3a5,0.071428575
54,5a6,0.13333334
55,3a5,0.22222222
56,11a12,0.1627907
57,2a3,0.12195122
58,10a11,0.14285715
59,4a7,0.08571429
60,4a5,0.0754717
61,5a11,0.08695652
62,3a4,0.25
63,2a7,0.08695652
64,2a3,0.35
65,5a9,0.11904762
66,4a9,0.08571429
67,2a7,0.1
68,2a5,0.13333334
69,5a9,0.12765957
70,7a9,0.06521739
71,2a7,0.16216215
72,2a5,0.06818182
73,5a11,0.055555556
74,9a10,0.10526316
75,2a3,0.26923078
76,2a7,0.071428575
77,11a12,0.09090909
78,2a3,0.08695652
79,11a12,0.115384616
80,4a5,0.102564104
81,8a11,0.22222222
82,5a6,0.078431375
83,5a9,0.3
84,5a6,0.09090909
85,2a3,0.33333334
86,8a9,0.08888889
87,3a4,0.094339624
88,2a7,0.11111111
89,10a11,0.15384616
90,7a9,0.16666667
91,2a7,0.125
92,2a3,0.14285715
93,2a3,0.3888889
94,2a7,0.1
95,3a8,0.0952381
96,2a3,0.2857143
97,3a5,0.075
98,2a5,0.21052632
99,2a7,0.15384616
100,4a9,0.054054055
101,3a8,0.083333336
102,2a5,0.16666667
103,2a5,0.125
104,11a12,0.17391305
105,9a11,0.11627907
106,5a11,0.06896552
107,5a11,0.09803922
108,2a7,0.13333334
109,2a5,0.11111111
110,2a7,0.1
111,2a3,0.46153846
