cluster,max_label,max_proportion
0,7a8,0.078947365
1,2a3,0.37209302
2,7a8,0.06737588
3,3a4,0.25
4,2a7,0.08
5,3a4,0.09677419
6,4a7,0.052805282
7,3a4,0.08098592
8,4a9,0.061728396
9,2a3,0.26086956
10,3a7,0.1
11,4a7,0.06896552
12,4a9,0.0738255
13,4a7,0.057142857
14,9a10,0.06818182
15,2a3,0.18518518
16,3a5,0.049586777
17,7a12,0.054761905
18,2a5,0.077380955
19,11a12,0.14864865
20,10a11,0.0952381
21,4a5,0.0625
22,2a3,0.10714286
23,7a11,0.05882353
24,2a5,0.17391305
25,2a3,0.08571429
26,10a11,0.06921241
27,7a11,0.1
28,11a12,0.050583657
29,2a3,0.6
30,4a9,0.08955224
31,2a3,0.13207547
32,2a7,0.375
33,4a9,0.071428575
34,2a5,0.09859155
35,2a3,0.123595506
36,2a3,0.14285715
37,9a10,0.074074075
38,8a9,0.08163265
39,7a9,0.05
40,11a12,0.06369427
41,11a12,0.083333336
