cluster,max_label,max_proportion
0,2a3,0.18518518
1,3a7,0.1
2,4a7,0.06896552
3,2a3,0.13207547
4,2a3,0.10714286
5,4a9,0.0738255
6,4a7,0.057142857
7,2a5,0.09859155
8,2a3,0.09259259
9,2a3,0.26086956
10,4a5,0.0625
11,2a5,0.17391305
12,10a11,0.06921241
13,7a11,0.1
14,9a10,0.06818182
15,3a8,0.073529415
16,6a7,0.053030305
17,2a3,0.13076924
18,2a5,0.077380955
19,11a12,0.14864865
20,10a11,0.0952381
21,2a3,0.15
22,3a4,0.08571429
23,7a11,0.05882353
24,4a7,0.08064516
25,2a3,0.08571429
26,2a7,0.14545454
27,7a8,0.089108914
28,11a12,0.050583657
29,2a3,0.6
30,4a9,0.08955224
31,2a5,0.1875
32,2a7,0.375
33,4a9,0.071428575
34,2a3,0.7
35,7a8,0.11764706
36,2a3,0.14285715
37,9a10,0.074074075
38,8a9,0.08163265
39,7a9,0.05
40,11a12,0.06369427
41,11a12,0.083333336
42,7a9,0.071428575
43,2a5,0.3478261
44,3a4,0.33333334
45,7a10,0.074074075
46,3a8,0.09090909
47,11a12,0.09876543
48,8a9,0.06779661
49,2a5,0.056818184
50,4a5,0.07
51,3a5,0.17391305
52,10a11,0.0945946
53,5a8,0.08888889
54,4a7,0.064327486
55,4a5,0.12244898
