poly,proportion
2a5,0.12121212121212122
3a4,0.1111111111111111
4a5,0.10101010101010101
3a5,0.08080808080808081
2a3,0.06060606060606061
2a7,0.050505050505050504
7a10,0.04040404040404041
8a9,0.04040404040404041
3a7,0.04040404040404041
3a8,0.04040404040404041
7a8,0.030303030303030304
7a9,0.030303030303030304
7a11,0.030303030303030304
7a12,0.030303030303030304
8a11,0.030303030303030304
4a9,0.020202020202020204
5a9,0.020202020202020204
5a11,0.020202020202020204
6a11,0.020202020202020204
9a10,0.020202020202020204
9a11,0.020202020202020204
5a8,0.010101010101010102
4a7,0.010101010101010102
5a6,0.010101010101010102
5a7,0.010101010101010102
