cluster,max_label,max_proportion
0,4a9,0.05376344
1,10a11,0.06148282
2,9a10,0.07174888
3,2a3,0.15
4,11a12,0.055555556
5,2a5,0.121212125
6,2a7,0.09090909
7,2a3,0.093406595
8,2a7,0.054263566
9,7a8,0.078947365
10,2a7,0.08
11,3a7,0.06428572
12,7a10,0.060240965
13,11a12,0.060747664
14,2a3,0.6
15,4a7,0.05732484
16,3a4,0.08098592
17,7a12,0.054761905
18,4a9,0.055555556
19,2a3,0.26086956
20,2a3,0.37209302
21,4a5,0.0625
22,2a3,0.10714286
23,4a7,0.06896552
24,2a5,0.17391305
25,2a3,0.08571429
26,4a9,0.0738255
27,7a8,0.06737588
